university_id,university_name,url
735,University Of Modena And Reggio Emilia,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Modena%20And%20Reggio%20Emilia%20Modena%20IT&format=geojson&addressdetails=1&limit=1
736,University Of Trieste,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Trieste%20Trieste%20IT&format=geojson&addressdetails=1&limit=1
737,Universitat Rovira I Virgili,https://nominatim.openstreetmap.org/search.php?q=Universitat%20Rovira%20I%20Virgili%20Tarragona%20ES&format=geojson&addressdetails=1&limit=1
738,Université Côte D\'Azur,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20C%C3%B4te%20D%5C%27Azur%20Nice%20FR&format=geojson&addressdetails=1&limit=1
739,University Of Belgrade,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Belgrade%20Belgrade%20RS&format=geojson&addressdetails=1&limit=1
740,Altai State University,https://nominatim.openstreetmap.org/search.php?q=Altai%20State%20University%20Logan%20RU&format=geojson&addressdetails=1&limit=1
741,Carleton University,https://nominatim.openstreetmap.org/search.php?q=Carleton%20University%20Ottawa%20CA&format=geojson&addressdetails=1&limit=1
742,Universidad Católica Andres Bello,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Cat%C3%B3lica%20Andres%20Bello%20Santiago%20VE&format=geojson&addressdetails=1&limit=1
743,Universidad De Montevideo (Um),https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Montevideo%20%20Quebec%20UY&format=geojson&addressdetails=1&limit=1
744,Universität Regensburg,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Regensburg%20Regensburg%20DE&format=geojson&addressdetails=1&limit=1
745,Universiti Malaysia Pahang,https://nominatim.openstreetmap.org/search.php?q=Universiti%20Malaysia%20Pahang%20Gombak%20MY&format=geojson&addressdetails=1&limit=1
746,University Of Central Florida,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Central%20Florida%20Florida%20US&format=geojson&addressdetails=1&limit=1
747,University Of The West Of England,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20The%20West%20Of%20England%20Paisley%20UK&format=geojson&addressdetails=1&limit=1
748,University Of Westminster,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Westminster%20London%20UK&format=geojson&addressdetails=1&limit=1
749,V. N. Karazin Kharkiv National University,https://nominatim.openstreetmap.org/search.php?q=V.%20N.%20Karazin%20Kharkiv%20National%20University%20Pretoria%20UA&format=geojson&addressdetails=1&limit=1
750,Victoria University,https://nominatim.openstreetmap.org/search.php?q=Victoria%20University%20Melbourne%20AU&format=geojson&addressdetails=1&limit=1
751,Vytautas Magnus University,https://nominatim.openstreetmap.org/search.php?q=Vytautas%20Magnus%20University%20Cairo%20LT&format=geojson&addressdetails=1&limit=1
752,Wake Forest University,https://nominatim.openstreetmap.org/search.php?q=Wake%20Forest%20University%20Winston-Salem%20US&format=geojson&addressdetails=1&limit=1
753,Instituto Tecnológico Autónomo De México (Itam),https://nominatim.openstreetmap.org/search.php?q=Instituto%20Tecnol%C3%B3gico%20Aut%C3%B3nomo%20De%20M%C3%A9xico%20%20Brussels%20MX&format=geojson&addressdetails=1&limit=1
754,Kaunas University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Kaunas%20University%20Of%20Technology%20Kaunas%20LT&format=geojson&addressdetails=1&limit=1
755,Technische Universität Braunschweig,https://nominatim.openstreetmap.org/search.php?q=Technische%20Universit%C3%A4t%20Braunschweig%20Braunschweig%20DE&format=geojson&addressdetails=1&limit=1
756,Tokyo University Of Science,https://nominatim.openstreetmap.org/search.php?q=Tokyo%20University%20Of%20Science%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
757,Universidade De Brasília,https://nominatim.openstreetmap.org/search.php?q=Universidade%20De%20Bras%C3%ADlia%20Castro%20BR&format=geojson&addressdetails=1&limit=1
758,Universita' Politecnica Delle Marche,https://nominatim.openstreetmap.org/search.php?q=Universita%27%20Politecnica%20Delle%20Marche%20Ancona%20IT&format=geojson&addressdetails=1&limit=1
759,University Of Calcutta,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Calcutta%20Kolkata%20IN&format=geojson&addressdetails=1&limit=1
760,University Of Engineering & Technology (Uet) Lahore,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Engineering%20%26%20Technology%20%20Lahore%20Pretoria%20PK&format=geojson&addressdetails=1&limit=1
761,University Of Malta,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Malta%20Msida%20MT&format=geojson&addressdetails=1&limit=1
762,University Of Messina (Unime),https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Messina%20%20Messina%20IT&format=geojson&addressdetails=1&limit=1
763,"Adam Mickiewicz University, Pozna?",https://nominatim.openstreetmap.org/search.php?q=Adam%20Mickiewicz%20University%2C%20Pozna%3F%20Pozna%C5%84%20PL&format=geojson&addressdetails=1&limit=1
764,Bangladesh University Of Engineering And Technology,https://nominatim.openstreetmap.org/search.php?q=Bangladesh%20University%20Of%20Engineering%20And%20Technology%20Pretoria%20BD&format=geojson&addressdetails=1&limit=1
765,King Faisal University,https://nominatim.openstreetmap.org/search.php?q=King%20Faisal%20University%20Al-Hofuf%20SA&format=geojson&addressdetails=1&limit=1
766,Ocean University Of China,https://nominatim.openstreetmap.org/search.php?q=Ocean%20University%20Of%20China%20Qingdao%20CN&format=geojson&addressdetails=1&limit=1
767,University Of Cincinnati,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Cincinnati%20Cincinnati%20US&format=geojson&addressdetails=1&limit=1
768,"University Of Colorado, Denver",https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Colorado%2C%20Denver%20Denver%20US&format=geojson&addressdetails=1&limit=1
769,University Of Patras,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Patras%20Patras%20GR&format=geojson&addressdetails=1&limit=1
770,Addis Ababa University,https://nominatim.openstreetmap.org/search.php?q=Addis%20Ababa%20University%20Addis%20Ababa%20ET&format=geojson&addressdetails=1&limit=1
771,Bournemouth University,https://nominatim.openstreetmap.org/search.php?q=Bournemouth%20University%20Bournemouth%20UK&format=geojson&addressdetails=1&limit=1
772,Chiba University,https://nominatim.openstreetmap.org/search.php?q=Chiba%20University%20Chiba%20JP&format=geojson&addressdetails=1&limit=1
773,Beijing University Of Posts And Telecommunications,https://nominatim.openstreetmap.org/search.php?q=Beijing%20University%20Of%20Posts%20And%20Telecommunications%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
774,Colegio De México,https://nominatim.openstreetmap.org/search.php?q=Colegio%20De%20M%C3%A9xico%20Castro%20MX&format=geojson&addressdetails=1&limit=1
775,Holy Spirit University Of Kaslik,https://nominatim.openstreetmap.org/search.php?q=Holy%20Spirit%20University%20Of%20Kaslik%20Cairo%20LB&format=geojson&addressdetails=1&limit=1
776,Universidad Del Rosario,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Del%20Rosario%20Mar%20del%20Plata%20CO&format=geojson&addressdetails=1&limit=1
777,Université De Tunis El Manar,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20De%20Tunis%20El%20Manar%20Tunis%20TN&format=geojson&addressdetails=1&limit=1
778,"University Of Maryland, Baltimore County",https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Maryland%2C%20Baltimore%20County%20Baltimore%20US&format=geojson&addressdetails=1&limit=1
779,University Of Pecs,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Pecs%20P%C3%A9cs%20HU&format=geojson&addressdetails=1&limit=1
780,Verona University,https://nominatim.openstreetmap.org/search.php?q=Verona%20University%20Verona%20IT&format=geojson&addressdetails=1&limit=1
781,Babes-Bolyai University,https://nominatim.openstreetmap.org/search.php?q=Babes-Bolyai%20University%20Cluj-Napoca%20RO&format=geojson&addressdetails=1&limit=1
782,Kasetsart University,https://nominatim.openstreetmap.org/search.php?q=Kasetsart%20University%20Bangkok%20TH&format=geojson&addressdetails=1&limit=1
783,National University Of Uzbekistan,https://nominatim.openstreetmap.org/search.php?q=National%20University%20Of%20Uzbekistan%20Cairo%20UZ&format=geojson&addressdetails=1&limit=1
784,Qassim University,https://nominatim.openstreetmap.org/search.php?q=Qassim%20University%20Buraydah%20SA&format=geojson&addressdetails=1&limit=1
785,Texas Tech University,https://nominatim.openstreetmap.org/search.php?q=Texas%20Tech%20University%20Lubbock%20US&format=geojson&addressdetails=1&limit=1
786,The New School,https://nominatim.openstreetmap.org/search.php?q=The%20New%20School%20Sydney%20US&format=geojson&addressdetails=1&limit=1
787,Universidad De Belgrano,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Belgrano%20Castro%20AR&format=geojson&addressdetails=1&limit=1
788,Universidade Federal De Santa Catarina,https://nominatim.openstreetmap.org/search.php?q=Universidade%20Federal%20De%20Santa%20Catarina%20Ural%20BR&format=geojson&addressdetails=1&limit=1
789,University Of Latvia,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Latvia%20Riga%20LV&format=geojson&addressdetails=1&limit=1
790,University Of Mons,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Mons%20Mons%20BE&format=geojson&addressdetails=1&limit=1
791,Zurich University Of Applied Sciences (Zhaw),https://nominatim.openstreetmap.org/search.php?q=Zurich%20University%20Of%20Applied%20Sciences%20%20Zurich%20CH&format=geojson&addressdetails=1&limit=1
792,Alfaisal University,https://nominatim.openstreetmap.org/search.php?q=Alfaisal%20University%20Riyadh%20SA&format=geojson&addressdetails=1&limit=1
793,Ivane Javakhishvili Tbilisi State University,https://nominatim.openstreetmap.org/search.php?q=Ivane%20Javakhishvili%20Tbilisi%20State%20University%20Tbilisi%20GE&format=geojson&addressdetails=1&limit=1
794,Keele University,https://nominatim.openstreetmap.org/search.php?q=Keele%20University%20Keele%20UK&format=geojson&addressdetails=1&limit=1
795,New Jersey Institute Of Technology (Njit),https://nominatim.openstreetmap.org/search.php?q=New%20Jersey%20Institute%20Of%20Technology%20%20Newark%20US&format=geojson&addressdetails=1&limit=1
796,Sechenov University,https://nominatim.openstreetmap.org/search.php?q=Sechenov%20University%20Moscow%20RU&format=geojson&addressdetails=1&limit=1
797,Universidad De Antioquia,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Antioquia%20Castro%20CO&format=geojson&addressdetails=1&limit=1
798,University Of Kentucky,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Kentucky%20Lexington%20US&format=geojson&addressdetails=1&limit=1
799,University Of New Mexico,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20New%20Mexico%20Mexico%20US&format=geojson&addressdetails=1&limit=1
800,Vellore Institute Of Technology (Vit),https://nominatim.openstreetmap.org/search.php?q=Vellore%20Institute%20Of%20Technology%20%20Vellore%20IN&format=geojson&addressdetails=1&limit=1
801,Wayne State University,https://nominatim.openstreetmap.org/search.php?q=Wayne%20State%20University%20Wayne%20US&format=geojson&addressdetails=1&limit=1
802,Al-Ahliyya Amman University,https://nominatim.openstreetmap.org/search.php?q=Al-Ahliyya%20Amman%20University%20Cairo%20JO&format=geojson&addressdetails=1&limit=1
803,Alexandria University,https://nominatim.openstreetmap.org/search.php?q=Alexandria%20University%20Alexandria%20EG&format=geojson&addressdetails=1&limit=1
804,Ankara Üniversitesi,https://nominatim.openstreetmap.org/search.php?q=Ankara%20%C3%9Cniversitesi%20Ankara%20TR&format=geojson&addressdetails=1&limit=1
805,Asia University Taiwan,https://nominatim.openstreetmap.org/search.php?q=Asia%20University%20Taiwan%20Taichung%20TW&format=geojson&addressdetails=1&limit=1
806,Donghua University,https://nominatim.openstreetmap.org/search.php?q=Donghua%20University%20Shanghai%20CN&format=geojson&addressdetails=1&limit=1
807,Belarusian National Technical University (Bntu),https://nominatim.openstreetmap.org/search.php?q=Belarusian%20National%20Technical%20University%20%20Pretoria%20BY&format=geojson&addressdetails=1&limit=1
808,"Birla Institute Of Technology And Science, Pilani",https://nominatim.openstreetmap.org/search.php?q=Birla%20Institute%20Of%20Technology%20And%20Science%2C%20Pilani%20Pilani%20IN&format=geojson&addressdetails=1&limit=1
809,Edinburgh Napier University,https://nominatim.openstreetmap.org/search.php?q=Edinburgh%20Napier%20University%20Edinburgh%20UK&format=geojson&addressdetails=1&limit=1
810,Gda?Sk University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Gda%3FSk%20University%20Of%20Technology%20Gda%C5%84sk%20PL&format=geojson&addressdetails=1&limit=1
811,Wuhan University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Wuhan%20University%20Of%20Technology%20Wuhan%20CN&format=geojson&addressdetails=1&limit=1
812,Immanuel Kant Baltic Federal University,https://nominatim.openstreetmap.org/search.php?q=Immanuel%20Kant%20Baltic%20Federal%20University%20Pretoria%20RU&format=geojson&addressdetails=1&limit=1
813,Instituto Politécnico Nacional (Ipn),https://nominatim.openstreetmap.org/search.php?q=Instituto%20Polit%C3%A9cnico%20Nacional%20%20Montpellier%20MX&format=geojson&addressdetails=1&limit=1
814,Jouf University,https://nominatim.openstreetmap.org/search.php?q=Jouf%20University%20Suwon%20SA&format=geojson&addressdetails=1&limit=1
815,Khoja Akhmet Yassawi International Kazakh-Turkish University,https://nominatim.openstreetmap.org/search.php?q=Khoja%20Akhmet%20Yassawi%20International%20Kazakh-Turkish%20University%20Pretoria%20KZ&format=geojson&addressdetails=1&limit=1
816,Kuwait University,https://nominatim.openstreetmap.org/search.php?q=Kuwait%20University%20Kuwait%20City%20KW&format=geojson&addressdetails=1&limit=1
817,Liverpool John Moores University,https://nominatim.openstreetmap.org/search.php?q=Liverpool%20John%20Moores%20University%20Liverpool%20UK&format=geojson&addressdetails=1&limit=1
818,London South Bank University,https://nominatim.openstreetmap.org/search.php?q=London%20South%20Bank%20University%20Cairo%20UK&format=geojson&addressdetails=1&limit=1
819,Maynooth University,https://nominatim.openstreetmap.org/search.php?q=Maynooth%20University%20Mexico%20IE&format=geojson&addressdetails=1&limit=1
820,"National Technical University Of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",https://nominatim.openstreetmap.org/search.php?q=National%20Technical%20University%20Of%20Ukraine%20%22Igor%20Sikorsky%20Kyiv%20Polytechnic%20Institute%22%20Pretoria%20UA&format=geojson&addressdetails=1&limit=1
821,Lanzhou University,https://nominatim.openstreetmap.org/search.php?q=Lanzhou%20University%20Lanzhou%20CN&format=geojson&addressdetails=1&limit=1
822,Philipps-Universität Marburg,https://nominatim.openstreetmap.org/search.php?q=Philipps-Universit%C3%A4t%20Marburg%20Marburg%20DE&format=geojson&addressdetails=1&limit=1
823,Pontificia Universidad Católica De Valparaíso,https://nominatim.openstreetmap.org/search.php?q=Pontificia%20Universidad%20Cat%C3%B3lica%20De%20Valpara%C3%ADso%20Brussels%20CL&format=geojson&addressdetails=1&limit=1
824,Rutgers University–Newark,https://nominatim.openstreetmap.org/search.php?q=Rutgers%20University%E2%80%93Newark%20New%20Brunswick%20US&format=geojson&addressdetails=1&limit=1
825,Syracuse University,https://nominatim.openstreetmap.org/search.php?q=Syracuse%20University%20Syracuse%20US&format=geojson&addressdetails=1&limit=1
826,The Catholic University Of Korea,https://nominatim.openstreetmap.org/search.php?q=The%20Catholic%20University%20Of%20Korea%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
827,Toronto Metropolitan University,https://nominatim.openstreetmap.org/search.php?q=Toronto%20Metropolitan%20University%20Toronto%20CA&format=geojson&addressdetails=1&limit=1
828,Tu Dortmund University,https://nominatim.openstreetmap.org/search.php?q=Tu%20Dortmund%20University%20Dortmund%20DE&format=geojson&addressdetails=1&limit=1
829,Universidad Anáhuac México,https://nominatim.openstreetmap.org/search.php?q=Universidad%20An%C3%A1huac%20M%C3%A9xico%20Yazd%20MX&format=geojson&addressdetails=1&limit=1
830,Universidad Iberoamericana Ibero,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Iberoamericana%20Ibero%20Washington%20MX&format=geojson&addressdetails=1&limit=1
831,Universidad San Francisco De Quito (Usfq),https://nominatim.openstreetmap.org/search.php?q=Universidad%20San%20Francisco%20De%20Quito%20%20San%20Diego%20EC&format=geojson&addressdetails=1&limit=1
832,Università Degli Studi Di Perugia,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A0%20Degli%20Studi%20Di%20Perugia%20Perugia%20IT&format=geojson&addressdetails=1&limit=1
833,Universitas Brawijaya,https://nominatim.openstreetmap.org/search.php?q=Universitas%20Brawijaya%20Haramaya%20ID&format=geojson&addressdetails=1&limit=1
834,Universität Duisburg-Essen,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Duisburg-Essen%20Duisburg%20DE&format=geojson&addressdetails=1&limit=1
835,Universität Rostock,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Rostock%20Rostock%20DE&format=geojson&addressdetails=1&limit=1
836,Université De Lorraine,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20De%20Lorraine%20Nancy%20FR&format=geojson&addressdetails=1&limit=1
837,Universiti Tunku Abdul Rahman (Utar),https://nominatim.openstreetmap.org/search.php?q=Universiti%20Tunku%20Abdul%20Rahman%20%20Turku%20MY&format=geojson&addressdetails=1&limit=1
838,University Of Alaska Fairbanks,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Alaska%20Fairbanks%20Fairbanks%20US&format=geojson&addressdetails=1&limit=1
839,University Of Alicante,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Alicante%20Alicante%20ES&format=geojson&addressdetails=1&limit=1
840,University Of Baghdad,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Baghdad%20Bath%20IQ&format=geojson&addressdetails=1&limit=1
841,University Of Bari,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Bari%20Bari%20IT&format=geojson&addressdetails=1&limit=1
842,University Of Brighton,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Brighton%20Brighton%20UK&format=geojson&addressdetails=1&limit=1
843,University Of Bucharest,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Bucharest%20Bucharest%20RO&format=geojson&addressdetails=1&limit=1
844,University Of Hyderabad,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Hyderabad%20Hyderabad%20IN&format=geojson&addressdetails=1&limit=1
845,University Of Oregon,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Oregon%20Oregon%20US&format=geojson&addressdetails=1&limit=1
846,University Of Petroleum And Energy Studies (Upes),https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Petroleum%20And%20Energy%20Studies%20%20Pretoria%20IN&format=geojson&addressdetails=1&limit=1
847,University Of Salerno,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Salerno%20Salerno%20IT&format=geojson&addressdetails=1&limit=1
848,University Of Stavanger,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Stavanger%20Stavanger%20NO&format=geojson&addressdetails=1&limit=1
849,University Of Ulsan,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Ulsan%20Ulsan%20KR&format=geojson&addressdetails=1&limit=1
850,Northwest Agriculture And Forestry University,https://nominatim.openstreetmap.org/search.php?q=Northwest%20Agriculture%20And%20Forestry%20University%20Fuzhou%20CN&format=geojson&addressdetails=1&limit=1
851,Agh University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Agh%20University%20Of%20Science%20And%20Technology%20Krak%C3%B3w%20PL&format=geojson&addressdetails=1&limit=1
852,Al-Quds University,https://nominatim.openstreetmap.org/search.php?q=Al-Quds%20University%20Mexico%20PS&format=geojson&addressdetails=1&limit=1
853,Applied Science Private University - Jordan,https://nominatim.openstreetmap.org/search.php?q=Applied%20Science%20Private%20University%20-%20Jordan%20Pretoria%20JO&format=geojson&addressdetails=1&limit=1
854,Charles Sturt University,https://nominatim.openstreetmap.org/search.php?q=Charles%20Sturt%20University%20Bathurst%20AU&format=geojson&addressdetails=1&limit=1
855,Chonnam National University,https://nominatim.openstreetmap.org/search.php?q=Chonnam%20National%20University%20Gwangju%20KR&format=geojson&addressdetails=1&limit=1
856,Chungnam National University,https://nominatim.openstreetmap.org/search.php?q=Chungnam%20National%20University%20Daejeon%20KR&format=geojson&addressdetails=1&limit=1
857,Clarkson University,https://nominatim.openstreetmap.org/search.php?q=Clarkson%20University%20Potsdam%20US&format=geojson&addressdetails=1&limit=1
858,Cy Cergy Paris University,https://nominatim.openstreetmap.org/search.php?q=Cy%20Cergy%20Paris%20University%20Cergy%20FR&format=geojson&addressdetails=1&limit=1
859,Beijing University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Beijing%20University%20Of%20Technology%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
860,Georgia State University,https://nominatim.openstreetmap.org/search.php?q=Georgia%20State%20University%20Atlanta%20US&format=geojson&addressdetails=1&limit=1
861,Gulf University For Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Gulf%20University%20For%20Science%20And%20Technology%20Shanghai%20KW&format=geojson&addressdetails=1&limit=1
862,Jamia Millia Islamia,https://nominatim.openstreetmap.org/search.php?q=Jamia%20Millia%20Islamia%20New%20Delhi%20IN&format=geojson&addressdetails=1&limit=1
863,Kansas State University,https://nominatim.openstreetmap.org/search.php?q=Kansas%20State%20University%20Manhattan%20US&format=geojson&addressdetails=1&limit=1
864,Karaganda State Technical University,https://nominatim.openstreetmap.org/search.php?q=Karaganda%20State%20Technical%20University%20Cairo%20KZ&format=geojson&addressdetails=1&limit=1
865,Kyrgyz Russian Slavic University,https://nominatim.openstreetmap.org/search.php?q=Kyrgyz%20Russian%20Slavic%20University%20Cairo%20KG&format=geojson&addressdetails=1&limit=1
866,Mendel University In Brno,https://nominatim.openstreetmap.org/search.php?q=Mendel%20University%20In%20Brno%20Brno%20CZ&format=geojson&addressdetails=1&limit=1
867,Nagasaki University,https://nominatim.openstreetmap.org/search.php?q=Nagasaki%20University%20Nagasaki%20JP&format=geojson&addressdetails=1&limit=1
868,Beijing Jiaotong University,https://nominatim.openstreetmap.org/search.php?q=Beijing%20Jiaotong%20University%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
869,North-West University,https://nominatim.openstreetmap.org/search.php?q=North-West%20University%20Potchefstroom%20ZA&format=geojson&addressdetails=1&limit=1
870,Okayama University,https://nominatim.openstreetmap.org/search.php?q=Okayama%20University%20Okayama%20JP&format=geojson&addressdetails=1&limit=1
871,Oklahoma State University,https://nominatim.openstreetmap.org/search.php?q=Oklahoma%20State%20University%20Stillwater%20US&format=geojson&addressdetails=1&limit=1
872,Pavol Jozef Šafárik University In Košice,https://nominatim.openstreetmap.org/search.php?q=Pavol%20Jozef%20%C5%A0af%C3%A1rik%20University%20In%20Ko%C5%A1ice%20Ko%C5%A1ice%20SK&format=geojson&addressdetails=1&limit=1
873,Poznan University Of Life Sciences,https://nominatim.openstreetmap.org/search.php?q=Poznan%20University%20Of%20Life%20Sciences%20Pozna%C5%84%20PL&format=geojson&addressdetails=1&limit=1
874,Shahid Beheshti University (Sbu),https://nominatim.openstreetmap.org/search.php?q=Shahid%20Beheshti%20University%20%20Tehran%20IR&format=geojson&addressdetails=1&limit=1
875,Swarthmore College,https://nominatim.openstreetmap.org/search.php?q=Swarthmore%20College%20Swarthmore%20US&format=geojson&addressdetails=1&limit=1
876,Technological University Dublin,https://nominatim.openstreetmap.org/search.php?q=Technological%20University%20Dublin%20Cairo%20IE&format=geojson&addressdetails=1&limit=1
877,Thapar Institute Of Engineering & Technology,https://nominatim.openstreetmap.org/search.php?q=Thapar%20Institute%20Of%20Engineering%20%26%20Technology%20Patiala%20IN&format=geojson&addressdetails=1&limit=1
878,Tokyo University Of Agriculture And Technology,https://nominatim.openstreetmap.org/search.php?q=Tokyo%20University%20Of%20Agriculture%20And%20Technology%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
879,Universidad De Valladolid,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Valladolid%20Lausanne%20ES&format=geojson&addressdetails=1&limit=1
880,Universidad Ort Uruguay,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Ort%20Uruguay%20Montevideo%20UY&format=geojson&addressdetails=1&limit=1
881,Universita' Degli Studi Di Ferrara,https://nominatim.openstreetmap.org/search.php?q=Universita%27%20Degli%20Studi%20Di%20Ferrara%20Ferrara%20IT&format=geojson&addressdetails=1&limit=1
882,Université De Nantes,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20De%20Nantes%20Castro%20FR&format=geojson&addressdetails=1&limit=1
883,Université De Sherbrooke,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20De%20Sherbrooke%20Sherbrooke%20CA&format=geojson&addressdetails=1&limit=1
884,Université Du Québec,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20Du%20Qu%C3%A9bec%20Louvain-la-Neuve%20CA&format=geojson&addressdetails=1&limit=1
885,University At Albany Suny,https://nominatim.openstreetmap.org/search.php?q=University%20At%20Albany%20Suny%20Albany%20US&format=geojson&addressdetails=1&limit=1
886,University Duesseldorf,https://nominatim.openstreetmap.org/search.php?q=University%20Duesseldorf%20D%C3%BCsseldorf%20DE&format=geojson&addressdetails=1&limit=1
887,University Of Dubai,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Dubai%20Bari%20AE&format=geojson&addressdetails=1&limit=1
888,University Of Gdansk,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Gdansk%20Gda%C5%84sk%20PL&format=geojson&addressdetails=1&limit=1
889,University Of Ghana,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Ghana%20Accra%20GH&format=geojson&addressdetails=1&limit=1
890,University Of Hertfordshire,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Hertfordshire%20Hatfield%20UK&format=geojson&addressdetails=1&limit=1
891,University Of Lincoln,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Lincoln%20Lincoln%20UK&format=geojson&addressdetails=1&limit=1
892,University Of Mississippi,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Mississippi%20Oxford%20US&format=geojson&addressdetails=1&limit=1
893,University Of Palermo,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Palermo%20Palermo%20IT&format=geojson&addressdetails=1&limit=1
894,University Of Santo Tomas,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Santo%20Tomas%20Cairo%20PH&format=geojson&addressdetails=1&limit=1
895,University Of South Africa,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20South%20Africa%20Pretoria%20ZA&format=geojson&addressdetails=1&limit=1
896,University Of Wroclaw,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Wroclaw%20Wroc%C5%82aw%20PL&format=geojson&addressdetails=1&limit=1
897,"Vietnam National University, Hanoi",https://nominatim.openstreetmap.org/search.php?q=Vietnam%20National%20University%2C%20Hanoi%20Hanoi%20VN&format=geojson&addressdetails=1&limit=1
898,Vilnius Gediminas Technical University,https://nominatim.openstreetmap.org/search.php?q=Vilnius%20Gediminas%20Technical%20University%20Cairo%20LT&format=geojson&addressdetails=1&limit=1
899,Virginia Commonwealth University,https://nominatim.openstreetmap.org/search.php?q=Virginia%20Commonwealth%20University%20Richmond%20US&format=geojson&addressdetails=1&limit=1
900,Yildiz Technical University,https://nominatim.openstreetmap.org/search.php?q=Yildiz%20Technical%20University%20Istanbul%20TR&format=geojson&addressdetails=1&limit=1
901,Australian Catholic University,https://nominatim.openstreetmap.org/search.php?q=Australian%20Catholic%20University%20Brisbane%20AU&format=geojson&addressdetails=1&limit=1
902,China University Of Geosciences,https://nominatim.openstreetmap.org/search.php?q=China%20University%20Of%20Geosciences%20Wuhan%20CN&format=geojson&addressdetails=1&limit=1
903,Harbin Engineering University,https://nominatim.openstreetmap.org/search.php?q=Harbin%20Engineering%20University%20Harbin%20CN&format=geojson&addressdetails=1&limit=1
