Rank,Country,Cost of Living Index,Rent Index,Cost of Living Plus Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index,Year
46,Trinidad And Tobago,57.8,19.7,39.0,58.5,52.4,48.9,2017 Mid-Year
47,Panama,57.8,29.0,43.6,60.4,48.9,33.5,2017 Mid-Year
48,Argentina,56.8,14.4,35.9,48.9,54.8,50.8,2017 Mid-Year
49,Estonia,54.9,14.4,34.9,43.2,51.3,62.7,2017 Mid-Year
50,Portugal,54.6,18.3,36.8,46.0,44.9,55.8,2017 Mid-Year
51,Croatia,54.0,11.0,32.8,46.7,41.7,53.7,2017 Mid-Year
52,Oman,53.4,22.0,37.9,52.3,48.2,90.6,2017 Mid-Year
53,Mauritius,53.4,12.3,33.2,50.3,37.8,42.0,2017 Mid-Year
54,Chile,53.3,15.3,34.6,47.9,46.8,49.6,2017 Mid-Year
55,Brazil,53.1,14.3,34.0,43.5,41.6,36.5,2017 Mid-Year
56,Zimbabwe,52.6,13.1,33.2,47.7,38.2,23.5,2017 Mid-Year
57,Dominican Republic,52.0,11.7,32.2,47.4,43.7,24.1,2017 Mid-Year
58,Lithuania,51.9,14.3,33.4,42.3,44.3,48.5,2017 Mid-Year
59,Latvia,51.8,12.7,32.5,42.3,43.4,46.7,2017 Mid-Year
60,Ethiopia,50.3,22.3,36.6,43.7,22.1,14.5,2017 Mid-Year
61,Saudi Arabia,50.2,14.3,32.5,43.3,31.5,119.4,2017 Mid-Year
62,Slovakia,49.4,17.4,33.6,44.7,34.8,57.9,2017 Mid-Year
63,El Salvador,49.0,10.7,30.1,47.2,36.8,26.6,2017 Mid-Year
64,Guatemala,48.9,14.6,32.0,48.9,35.6,39.7,2017 Mid-Year
65,Cambodia,48.8,14.3,31.8,54.3,23.2,14.4,2017 Mid-Year
66,Iraq,48.7,14.4,31.8,42.5,45.0,45.0,2017 Mid-Year
67,Czech Republic,47.7,16.7,32.4,42.9,33.7,65.8,2017 Mid-Year
68,Honduras,47.6,11.6,29.9,41.1,35.1,29.6,2017 Mid-Year
69,Tanzania,47.3,19.5,33.6,37.5,29.8,20.6,2017 Mid-Year
70,Thailand,47.2,15.3,31.5,54.8,23.2,28.6,2017 Mid-Year
71,Hungary,47.2,13.5,30.6,38.4,35.6,41.5,2017 Mid-Year
72,Ecuador,46.8,11.5,29.4,47.6,31.9,34.0,2017 Mid-Year
73,South Africa,46.5,17.0,31.9,41.2,42.4,85.9,2017 Mid-Year
74,China,45.8,17.1,31.6,51.1,29.8,62.2,2017 Mid-Year
75,Russia,44.5,17.2,31.1,36.9,45.5,45.2,2017 Mid-Year
76,Turkey,44.4,11.3,28.1,39.8,31.9,47.8,2017 Mid-Year
77,Montenegro,43.7,10.4,27.3,36.5,38.1,42.0,2017 Mid-Year
78,Poland,43.5,15.0,29.5,35.5,35.3,64.8,2017 Mid-Year
79,Malaysia,43.3,11.1,27.4,48.3,22.0,64.4,2017 Mid-Year
80,Indonesia,42.3,8.7,25.8,48.4,20.2,32.6,2017 Mid-Year
81,Peru,42.1,15.4,28.9,39.9,27.3,32.1,2017 Mid-Year
82,Vietnam,41.3,14.8,28.3,43.4,19.7,25.8,2017 Mid-Year
83,Bulgaria,40.2,9.2,25.0,35.4,32.3,46.6,2017 Mid-Year
84,Kenya,40.2,9.7,25.2,39.6,31.4,24.7,2017 Mid-Year
85,Romania,38.7,9.9,24.5,32.9,32.4,57.4,2017 Mid-Year
86,Bosnia And Herzegovina,38.7,6.6,22.9,34.4,26.2,45.5,2017 Mid-Year
87,Bolivia,38.4,10.8,24.8,31.9,29.4,40.8,2017 Mid-Year
88,Iran,38.2,17.2,27.8,35.8,29.8,39.3,2017 Mid-Year
89,Morocco,38.1,10.9,24.7,35.5,25.3,37.6,2017 Mid-Year
90,Serbia,37.4,7.5,22.7,29.3,29.6,36.1,2017 Mid-Year
91,Albania,36.8,7.0,22.1,30.9,28.7,30.2,2017 Mid-Year
92,Philippines,36.5,7.7,22.3,37.2,21.5,31.9,2017 Mid-Year
93,Mexico,36.3,9.4,23.1,35.6,31.6,51.4,2017 Mid-Year
94,Kazakhstan,35.4,11.4,23.6,29.4,36.9,37.2,2017 Mid-Year
95,Armenia,35.3,9.1,22.4,29.6,32.3,30.3,2017 Mid-Year
96,Belarus,35.2,11.2,23.4,29.6,37.5,33.1,2017 Mid-Year
97,Venezuela,35.1,7.6,21.6,38.1,30.0,3.3,2017 Mid-Year
98,Bangladesh,35.1,5.4,20.5,34.2,23.5,35.6,2017 Mid-Year
99,Uganda,35.1,7.1,21.3,31.8,23.6,17.4,2017 Mid-Year
100,Sri Lanka,34.9,8.8,22.0,39.6,20.0,25.5,2017 Mid-Year
101,Algeria,34.9,6.2,20.8,37.4,19.3,30.9,2017 Mid-Year
102,Colombia,34.3,9.6,22.2,30.1,24.7,33.0,2017 Mid-Year
103,Nigeria,34.3,16.8,25.7,38.1,20.5,18.3,2017 Mid-Year
104,North Macedonia,33.8,6.3,20.3,28.8,22.6,36.6,2017 Mid-Year
105,Moldova,32.9,8.5,20.9,27.0,23.1,25.5,2017 Mid-Year
106,Georgia,32.7,10.1,21.6,27.9,32.0,27.5,2017 Mid-Year
107,Nepal,32.6,3.7,18.4,30.4,17.8,23.6,2017 Mid-Year
108,Azerbaijan,31.9,10.7,21.5,28.8,30.8,25.1,2017 Mid-Year
109,Syria,29.7,5.4,17.8,29.2,22.5,11.4,2017 Mid-Year
110,Kosovo (Disputed Territory),29.7,8.1,19.1,27.0,21.2,49.4,2017 Mid-Year
111,Ukraine,29.2,10.1,19.8,23.0,20.8,25.2,2017 Mid-Year
112,Tunisia,28.3,5.7,17.1,27.8,17.1,34.2,2017 Mid-Year
113,Pakistan,27.6,5.2,16.6,26.8,21.0,35.9,2017 Mid-Year
114,India,27.5,6.7,17.2,29.1,18.0,67.1,2017 Mid-Year
115,Egypt,25.4,4.9,15.3,23.3,20.3,23.2,2017 Mid-Year
1,Switzerland,120.0,51.0,87.3,115.0,122.6,130.1,2018 Mid-Year
2,Iceland,112.6,54.0,84.9,99.6,125.9,93.2,2018 Mid-Year
3,Norway,104.1,40.5,74.0,91.0,115.4,109.7,2018 Mid-Year
4,Luxembourg,86.4,58.9,73.4,70.9,99.5,109.8,2018 Mid-Year
5,Denmark,82.7,33.5,59.4,61.8,97.8,118.8,2018 Mid-Year
6,Singapore,80.4,60.4,70.9,66.8,59.4,99.2,2018 Mid-Year
7,Japan,79.9,26.7,54.7,76.3,47.2,108.4,2018 Mid-Year
8,Ireland,77.1,47.6,63.1,57.9,84.8,95.4,2018 Mid-Year
9,South Korea,76.6,23.6,51.5,86.9,45.3,107.7,2018 Mid-Year
10,Netherlands,75.9,34.9,56.5,57.6,85.4,108.3,2018 Mid-Year
11,Israel,74.9,30.6,53.9,59.2,83.9,98.1,2018 Mid-Year
12,France,74.8,26.9,52.1,65.5,75.2,99.7,2018 Mid-Year
13,Hong Kong,74.7,78.3,76.4,74.9,54.0,76.5,2018 Mid-Year
14,Belgium,74.4,26.5,51.7,60.4,85.9,99.3,2018 Mid-Year
15,Australia,73.9,37.6,56.7,66.2,73.1,128.6,2018 Mid-Year
16,Finland,72.7,27.0,51.1,57.1,77.9,120.0,2018 Mid-Year
17,New Zealand,72.4,32.0,53.3,62.5,69.6,101.9,2018 Mid-Year
18,Austria,72.3,27.2,50.9,63.8,69.7,103.8,2018 Mid-Year
19,Sweden,70.4,26.4,49.6,59.3,75.2,120.9,2018 Mid-Year
20,Italy,69.7,22.0,47.1,56.4,77.7,86.8,2018 Mid-Year
21,United States,69.0,38.5,54.5,65.1,67.6,129.4,2018 Mid-Year
22,Germany,67.9,27.7,48.9,51.9,65.4,123.3,2018 Mid-Year
23,United Kingdom,67.2,31.0,50.0,51.4,75.6,112.9,2018 Mid-Year
24,Maldives,66.4,31.2,49.7,69.0,37.3,28.9,2018 Mid-Year
25,Canada,64.5,29.6,48.0,59.4,61.5,116.0,2018 Mid-Year
26,Puerto Rico,64.2,18.1,42.4,59.8,57.7,101.1,2018 Mid-Year
27,Malta,63.6,28.9,47.2,49.5,68.9,64.9,2018 Mid-Year
28,Qatar,62.6,55.8,59.4,51.3,60.1,142.7,2018 Mid-Year
29,Taiwan,59.7,17.2,39.6,66.4,27.0,102.1,2018 Mid-Year
30,Uruguay,58.6,17.5,39.2,44.9,59.1,44.1,2018 Mid-Year
31,Greece,57.6,11.3,35.7,43.0,56.6,53.2,2018 Mid-Year
32,Lebanon,57.2,28.5,43.6,40.5,57.3,58.9,2018 Mid-Year
33,Bahrain,56.1,29.3,43.4,49.5,52.4,80.6,2018 Mid-Year
34,Spain,55.4,21.9,39.5,42.8,55.6,90.4,2018 Mid-Year
35,Jamaica,55.4,14.2,35.9,50.3,37.4,36.1,2018 Mid-Year
36,Cyprus,55.0,17.2,37.1,42.0,61.4,83.8,2018 Mid-Year
37,United Arab Emirates,54.6,47.6,51.3,40.9,52.5,142.3,2018 Mid-Year
38,Ghana,54.0,33.4,44.2,45.6,33.7,19.6,2018 Mid-Year
39,Kuwait,53.2,34.5,44.4,40.2,47.7,105.4,2018 Mid-Year
40,Slovenia,52.9,15.1,35.0,42.0,45.1,81.3,2018 Mid-Year
41,Costa Rica,52.9,17.3,36.1,48.6,44.9,52.5,2018 Mid-Year
42,Jordan,52.5,11.2,33.0,40.8,51.2,46.4,2018 Mid-Year
43,Trinidad And Tobago,52.4,17.8,36.0,47.9,46.9,57.5,2018 Mid-Year
44,Fiji,52.1,26.1,39.8,53.3,37.5,34.7,2018 Mid-Year
45,Estonia,51.6,15.8,34.7,36.8,49.6,77.4,2018 Mid-Year
46,Portugal,50.6,20.8,36.5,38.9,43.2,60.0,2018 Mid-Year
47,Panama,50.5,26.1,39.0,46.3,46.0,43.5,2018 Mid-Year
48,Palestine,50.3,8.5,30.5,42.8,38.6,61.4,2018 Mid-Year
49,Mauritius,50.2,12.7,32.5,42.3,40.7,43.4,2018 Mid-Year
50,Croatia,50.1,11.4,31.7,39.3,40.3,62.2,2018 Mid-Year
51,Belize,50.0,9.9,31.0,43.3,34.2,91.0,2018 Mid-Year
52,Latvia,49.4,12.4,31.9,35.8,43.7,55.7,2018 Mid-Year
53,Chile,48.2,15.8,32.9,39.6,46.3,54.5,2018 Mid-Year
54,Zimbabwe,47.6,11.6,30.6,38.8,38.7,27.8,2018 Mid-Year
55,Oman,47.2,20.7,34.7,40.9,44.7,93.4,2018 Mid-Year
56,Lithuania,46.9,14.1,31.4,34.5,45.2,60.6,2018 Mid-Year
57,Saudi Arabia,46.6,11.8,30.1,37.5,31.3,130.4,2018 Mid-Year
58,Namibia,45.5,18.3,32.6,40.4,40.6,60.3,2018 Mid-Year
59,Slovakia,45.4,17.1,32.0,37.4,34.1,66.5,2018 Mid-Year
60,Cuba,45.4,8.9,28.1,31.1,25.8,2.2,2018 Mid-Year
61,Dominican Republic,45.1,10.2,28.6,35.0,41.8,28.8,2018 Mid-Year
62,Ethiopia,44.9,27.4,36.6,34.3,19.4,14.7,2018 Mid-Year
63,El Salvador,44.6,14.1,30.2,41.2,35.5,32.6,2018 Mid-Year
64,Thailand,44.6,17.1,31.6,45.7,23.1,44.0,2018 Mid-Year
65,Czech Republic,44.5,18.7,32.3,36.2,33.0,77.6,2018 Mid-Year
66,Nicaragua,44.5,10.0,28.1,43.4,31.1,27.4,2018 Mid-Year
67,Cambodia,44.4,13.4,29.7,42.0,22.2,13.9,2018 Mid-Year
68,Guatemala,43.4,14.5,29.7,37.9,35.0,40.4,2018 Mid-Year
69,Ecuador,42.4,11.9,28.0,37.4,29.6,41.2,2018 Mid-Year
70,South Africa,42.1,16.5,30.0,33.0,41.5,91.4,2018 Mid-Year
71,Honduras,41.7,10.6,27.0,32.0,32.0,37.6,2018 Mid-Year
72,Hungary,41.3,14.1,28.5,30.8,32.4,56.7,2018 Mid-Year
73,Iraq,40.9,12.1,27.3,33.2,35.6,48.0,2018 Mid-Year
74,Malaysia,40.7,11.7,27.0,40.4,22.2,76.3,2018 Mid-Year
75,Brazil,40.5,11.9,27.0,28.6,33.2,40.7,2018 Mid-Year
76,China,40.3,17.6,29.6,39.5,29.1,74.2,2018 Mid-Year
77,Montenegro,40.0,9.9,25.7,29.7,35.1,48.6,2018 Mid-Year
78,Tanzania,39.6,16.8,28.8,29.2,28.1,25.3,2018 Mid-Year
79,Poland,38.7,15.5,27.7,28.9,33.1,75.2,2018 Mid-Year
80,Peru,38.3,13.5,26.6,32.6,25.2,39.3,2018 Mid-Year
81,Kenya,38.3,9.9,24.8,33.7,31.6,33.7,2018 Mid-Year
82,Bulgaria,37.8,10.1,24.7,30.1,31.0,57.2,2018 Mid-Year
83,Vietnam,36.9,13.6,25.9,35.0,19.1,35.6,2018 Mid-Year
84,Russia,36.7,14.5,26.2,28.2,39.3,52.1,2018 Mid-Year
85,Romania,36.7,10.7,24.4,28.7,32.7,63.8,2018 Mid-Year
86,Argentina,36.4,10.5,24.2,27.4,36.6,61.5,2018 Mid-Year
87,Indonesia,36.2,8.8,23.2,36.6,17.9,35.0,2018 Mid-Year
88,Serbia,36.1,8.4,23.0,25.6,27.8,43.1,2018 Mid-Year
89,Bosnia And Herzegovina,36.0,6.7,22.1,28.1,24.5,52.1,2018 Mid-Year
90,Turkey,35.5,8.7,22.8,29.1,25.8,53.2,2018 Mid-Year
91,Albania,35.3,7.9,22.3,27.0,28.6,36.8,2018 Mid-Year
92,Sri Lanka,33.9,8.8,22.0,35.1,19.9,28.9,2018 Mid-Year
93,Morocco,33.6,10.0,22.4,28.4,24.0,45.5,2018 Mid-Year
94,Moldova,33.4,8.1,21.4,24.7,30.1,30.9,2018 Mid-Year
95,Bolivia,33.2,10.8,22.6,25.1,25.9,46.5,2018 Mid-Year
96,Armenia,32.9,9.4,21.8,25.4,33.0,32.7,2018 Mid-Year
97,Philippines,32.8,7.4,20.8,29.8,19.1,31.8,2018 Mid-Year
98,Colombia,32.6,10.0,21.9,25.3,24.7,38.0,2018 Mid-Year
99,Kazakhstan,32.3,10.7,22.0,24.6,33.3,39.1,2018 Mid-Year
100,Nigeria,32.2,25.7,29.2,29.5,19.4,18.6,2018 Mid-Year
101,Belarus,32.0,10.1,21.7,25.6,32.8,44.3,2018 Mid-Year
102,North Macedonia,31.5,6.6,19.7,24.3,23.0,41.6,2018 Mid-Year
103,Iran,30.9,15.0,23.4,26.1,25.4,44.3,2018 Mid-Year
104,Mexico,30.5,9.5,20.6,27.4,27.2,53.9,2018 Mid-Year
105,Bangladesh,30.2,5.3,18.4,26.6,19.9,41.7,2018 Mid-Year
106,Georgia,30.1,9.6,20.4,23.9,28.5,37.4,2018 Mid-Year
107,Algeria,29.8,5.5,18.3,30.1,16.5,35.8,2018 Mid-Year
108,Nepal,29.6,4.3,17.6,24.4,18.2,28.0,2018 Mid-Year
109,Azerbaijan,29.0,9.0,19.5,24.0,30.8,34.0,2018 Mid-Year
110,Uganda,29.0,7.8,18.9,24.1,20.9,25.3,2018 Mid-Year
111,Venezuela,27.6,7.0,17.9,28.0,23.2,4.3,2018 Mid-Year
112,Ukraine,27.1,9.7,18.9,20.4,20.6,34.3,2018 Mid-Year
113,Kosovo (Disputed Territory),26.7,7.7,17.7,22.6,19.9,61.4,2018 Mid-Year
114,Egypt,24.7,4.7,15.2,21.0,20.6,25.3,2018 Mid-Year
115,Tunisia,24.5,5.5,15.5,21.9,14.9,38.9,2018 Mid-Year
116,India,23.8,6.5,15.6,22.6,17.1,77.7,2018 Mid-Year
117,Pakistan,22.2,5.1,14.1,19.3,16.5,41.6,2018 Mid-Year
1,Cayman Islands,141.6,74.4,109.5,157.9,105.0,137.9,2019 Mid-Year
2,Bermuda,138.2,87.6,114.0,124.9,150.4,79.9,2019 Mid-Year
3,Switzerland,122.7,50.2,88.0,121.3,124.0,127.8,2019 Mid-Year
4,Norway,104.5,37.3,72.3,93.9,115.6,98.0,2019 Mid-Year
5,Us Virgin Islands,97.2,48.2,73.8,87.4,90.7,54.6,2019 Mid-Year
6,Iceland,97.2,45.1,72.3,84.6,111.5,92.0,2019 Mid-Year
7,Bahamas,86.0,35.4,61.8,68.8,87.2,56.2,2019 Mid-Year
8,Japan,85.5,28.1,58.1,84.7,50.1,97.6,2019 Mid-Year
9,Luxembourg,84.7,55.4,70.7,71.6,92.9,107.9,2019 Mid-Year
10,Denmark,83.9,33.7,59.9,64.0,100.6,110.7,2019 Mid-Year
11,Barbados,80.3,20.0,51.5,72.8,72.6,57.0,2019 Mid-Year
12,Singapore,80.2,62.0,71.5,68.3,55.4,88.8,2019 Mid-Year
13,Israel,79.5,31.5,56.6,64.9,88.7,86.0,2019 Mid-Year
14,Hong Kong,79.2,79.7,79.5,79.4,55.6,66.8,2019 Mid-Year
15,Ireland,76.3,43.9,60.8,58.8,84.1,90.8,2019 Mid-Year
16,Netherlands,75.2,35.3,56.1,58.1,82.9,98.0,2019 Mid-Year
17,South Korea,75.2,20.9,49.2,87.2,43.3,99.1,2019 Mid-Year
18,France,74.6,26.1,51.4,67.4,75.1,87.7,2019 Mid-Year
19,Australia,73.4,35.3,55.2,67.4,72.2,118.1,2019 Mid-Year
20,Belgium,73.1,26.0,50.6,60.5,82.5,93.2,2019 Mid-Year
21,New Zealand,73.0,31.4,53.1,65.1,69.9,97.6,2019 Mid-Year
22,Seychelles,72.8,32.8,53.6,65.5,87.4,21.5,2019 Mid-Year
23,Finland,72.2,26.3,50.2,58.2,79.4,108.8,2019 Mid-Year
24,Austria,72.1,27.8,51.0,64.8,71.8,89.9,2019 Mid-Year
25,United States,70.9,40.5,56.4,67.1,70.8,119.1,2019 Mid-Year
26,Sweden,70.1,25.6,48.9,61.2,72.1,112.7,2019 Mid-Year
27,Italy,69.0,21.6,46.3,57.4,74.7,73.4,2019 Mid-Year
28,Canada,68.2,30.3,50.0,65.0,63.3,105.0,2019 Mid-Year
29,Puerto Rico,66.8,18.5,43.7,65.8,54.6,93.0,2019 Mid-Year
30,Germany,66.6,27.0,47.7,51.2,63.4,112.0,2019 Mid-Year
31,Malta,65.4,30.1,48.6,51.1,73.5,55.3,2019 Mid-Year
32,United Kingdom,65.3,28.7,47.8,50.4,72.5,100.5,2019 Mid-Year
33,United Arab Emirates,63.6,45.0,54.7,50.7,62.2,100.5,2019 Mid-Year
34,Qatar,62.2,51.2,56.9,52.6,63.9,119.3,2019 Mid-Year
35,Libya,61.3,15.1,39.2,72.8,38.1,56.0,2019 Mid-Year
36,Lebanon,59.7,26.2,43.7,44.1,58.1,50.7,2019 Mid-Year
37,Taiwan,58.8,15.5,38.1,67.9,26.9,74.2,2019 Mid-Year
38,Cyprus,58.4,20.7,40.4,45.0,63.1,67.3,2019 Mid-Year
39,Bahrain,58.4,31.2,45.4,49.5,52.5,63.8,2019 Mid-Year
40,Greece,56.7,11.5,35.1,42.8,55.4,48.5,2019 Mid-Year
41,Jamaica,56.4,14.8,36.5,55.8,39.9,35.4,2019 Mid-Year
42,Ethiopia,55.5,26.3,41.6,35.8,20.3,9.5,2019 Mid-Year
43,Jordan,55.4,11.9,34.6,43.5,49.7,37.3,2019 Mid-Year
44,Costa Rica,55.1,16.2,36.5,49.7,45.7,46.0,2019 Mid-Year
45,Uruguay,54.9,15.5,36.0,43.1,53.6,39.8,2019 Mid-Year
46,Spain,54.7,21.5,38.9,43.2,53.7,79.8,2019 Mid-Year
47,Zimbabwe,54.7,11.5,34.1,49.9,39.6,28.7,2019 Mid-Year
48,Trinidad And Tobago,54.2,16.5,36.2,49.9,48.9,52.8,2019 Mid-Year
49,Slovenia,54.2,15.8,35.8,44.5,45.6,68.2,2019 Mid-Year
50,Palestine,53.0,9.2,32.1,46.0,38.4,52.8,2019 Mid-Year
51,Panama,53.0,24.4,39.3,50.3,47.4,39.0,2019 Mid-Year
52,Mauritius,51.6,11.3,32.3,46.1,40.3,36.8,2019 Mid-Year
53,Estonia,51.0,15.6,34.1,36.2,53.1,76.8,2019 Mid-Year
54,Portugal,50.8,21.8,36.9,39.9,43.9,53.6,2019 Mid-Year
55,Kuwait,50.3,33.0,42.0,36.7,48.0,98.3,2019 Mid-Year
56,Croatia,50.0,12.7,32.2,40.5,42.1,57.2,2019 Mid-Year
57,Thailand,49.9,17.1,34.2,50.1,24.8,39.9,2019 Mid-Year
58,Fiji,49.7,19.8,35.4,54.9,36.7,33.1,2019 Mid-Year
59,Latvia,49.6,12.0,31.6,35.7,47.7,56.6,2019 Mid-Year
60,Chile,49.2,15.5,33.1,41.3,46.8,51.4,2019 Mid-Year
61,Belize,49.1,10.6,30.7,40.6,39.5,71.2,2019 Mid-Year
62,Saudi Arabia,48.7,11.5,30.9,38.0,34.2,110.9,2019 Mid-Year
63,Oman,48.5,19.4,34.6,40.9,47.1,83.1,2019 Mid-Year
64,Myanmar,48.1,23.0,36.1,52.6,22.2,12.7,2019 Mid-Year
65,Cambodia,47.8,15.1,32.2,43.9,25.4,11.8,2019 Mid-Year
66,El Salvador,47.7,15.6,32.4,46.3,36.3,28.6,2019 Mid-Year
67,Dominican Republic,46.2,10.6,29.2,36.4,42.2,25.2,2019 Mid-Year
68,Nicaragua,45.9,8.9,28.2,43.7,31.6,24.4,2019 Mid-Year
69,Czech Republic,45.7,19.4,33.1,37.9,33.8,71.2,2019 Mid-Year
70,Lithuania,45.4,12.8,29.8,35.1,43.8,60.4,2019 Mid-Year
71,Mozambique,44.6,19.9,32.8,33.5,38.4,25.5,2019 Mid-Year
72,Slovakia,44.6,15.9,30.9,37.7,33.9,61.8,2019 Mid-Year
73,Brunei,44.3,23.3,34.3,37.7,35.1,94.3,2019 Mid-Year
74,Namibia,44.1,16.9,31.1,38.9,41.2,60.2,2019 Mid-Year
75,South Africa,43.7,17.2,31.1,34.4,41.8,81.3,2019 Mid-Year
76,Ghana,43.1,26.6,35.2,38.3,27.8,20.7,2019 Mid-Year
77,Guatemala,43.0,14.8,29.5,37.7,33.7,41.5,2019 Mid-Year
78,Brazil,42.6,10.9,27.5,30.7,34.2,36.3,2019 Mid-Year
79,Honduras,42.3,11.0,27.3,33.0,31.6,35.5,2019 Mid-Year
80,Ecuador,42.0,11.8,27.6,36.5,31.5,40.8,2019 Mid-Year
81,Cuba,41.7,6.3,24.8,36.3,29.7,2.7,2019 Mid-Year
82,Hungary,41.7,13.8,28.4,31.9,34.2,53.8,2019 Mid-Year
83,Iran,41.4,14.3,28.4,40.1,25.5,25.9,2019 Mid-Year
84,China,40.5,17.2,29.4,41.0,29.7,63.9,2019 Mid-Year
85,Iraq,39.8,11.1,26.1,32.7,33.9,46.4,2019 Mid-Year
86,Suriname,39.6,8.2,24.6,44.1,33.4,24.8,2019 Mid-Year
87,Malaysia,39.5,10.7,25.7,38.6,23.0,70.4,2019 Mid-Year
88,Poland,39.4,15.3,27.9,30.4,32.9,66.1,2019 Mid-Year
89,Botswana,39.4,11.4,26.0,33.3,42.6,67.6,2019 Mid-Year
90,Montenegro,39.4,10.3,25.5,30.0,34.2,42.2,2019 Mid-Year
91,Kenya,39.3,11.2,25.8,33.9,32.4,29.3,2019 Mid-Year
92,Peru,38.8,12.4,26.2,33.2,26.3,37.4,2019 Mid-Year
93,Argentina,38.7,10.4,25.2,31.3,36.4,52.0,2019 Mid-Year
94,Russia,38.6,12.0,25.9,30.8,39.3,43.7,2019 Mid-Year
95,Vietnam,38.2,13.3,26.3,37.0,20.0,30.2,2019 Mid-Year
96,Bulgaria,37.4,9.4,24.0,30.7,29.7,51.0,2019 Mid-Year
97,Philippines,37.0,8.7,23.4,33.2,20.9,27.2,2019 Mid-Year
98,Indonesia,36.9,9.0,23.5,37.5,18.2,31.0,2019 Mid-Year
99,Albania,36.6,8.6,23.2,28.5,28.7,32.2,2019 Mid-Year
100,Serbia,36.3,8.7,23.1,26.0,29.9,37.9,2019 Mid-Year
101,Bosnia And Herzegovina,36.2,6.6,22.0,28.7,24.8,46.5,2019 Mid-Year
102,Romania,36.1,10.2,23.7,29.5,31.7,54.2,2019 Mid-Year
103,Turkey,35.7,7.3,22.1,30.9,25.2,44.4,2019 Mid-Year
104,Zambia,35.5,11.0,23.8,29.1,25.6,69.4,2019 Mid-Year
105,Tanzania,35.1,14.7,25.4,29.0,24.4,20.6,2019 Mid-Year
106,Morocco,34.6,9.3,22.5,30.3,23.9,39.4,2019 Mid-Year
107,Mongolia,34.4,9.7,22.6,32.1,23.3,29.8,2019 Mid-Year
108,Mexico,34.3,10.9,23.1,31.4,31.0,47.0,2019 Mid-Year
109,Bolivia,34.1,10.6,22.9,26.8,26.6,44.7,2019 Mid-Year
110,Rwanda,34.0,9.7,22.4,27.3,28.5,21.1,2019 Mid-Year
111,Paraguay,33.3,9.8,22.1,26.9,27.5,35.2,2019 Mid-Year
112,Belarus,33.0,10.3,22.2,27.8,34.3,42.9,2019 Mid-Year
113,Sri Lanka,33.0,6.8,20.5,36.4,19.3,25.6,2019 Mid-Year
114,Armenia,32.7,10.6,22.1,25.4,31.0,30.4,2019 Mid-Year
115,Moldova,32.6,7.9,20.8,25.6,27.2,29.5,2019 Mid-Year
116,Bangladesh,32.6,5.2,19.5,29.8,19.8,37.2,2019 Mid-Year
117,North Macedonia,32.3,6.5,19.9,25.0,24.5,40.2,2019 Mid-Year
118,Nigeria,31.7,21.6,26.9,31.5,20.7,15.9,2019 Mid-Year
119,Uganda,31.7,10.0,21.3,26.4,24.2,22.5,2019 Mid-Year
120,Ukraine,30.9,10.3,21.1,24.1,24.0,33.1,2019 Mid-Year
121,Nepal,30.7,5.0,18.4,26.5,20.3,24.2,2019 Mid-Year
122,Algeria,30.5,5.5,18.6,31.3,16.5,32.0,2019 Mid-Year
123,Colombia,30.3,9.4,20.3,24.4,22.3,34.6,2019 Mid-Year
124,Kazakhstan,30.1,9.5,20.2,23.6,29.9,38.7,2019 Mid-Year
125,Azerbaijan,29.8,9.2,19.9,23.3,31.4,28.5,2019 Mid-Year
126,Egypt,29.1,5.3,17.7,25.1,24.2,23.3,2019 Mid-Year
127,Kyrgyzstan,28.1,9.0,19.0,25.5,22.3,25.3,2019 Mid-Year
128,Georgia,27.8,9.3,18.9,22.0,26.0,30.2,2019 Mid-Year
129,Kosovo (Disputed Territory),27.4,8.7,18.5,24.6,21.1,54.1,2019 Mid-Year
130,Venezuela,27.2,6.9,17.5,29.6,22.3,2.8,2019 Mid-Year
131,Uzbekistan,25.8,7.8,17.2,22.0,19.3,25.8,2019 Mid-Year
132,Tunisia,25.4,5.2,15.7,23.5,14.0,37.6,2019 Mid-Year
133,Syria,25.3,5.4,15.8,22.8,20.8,12.4,2019 Mid-Year
134,India,25.1,6.0,16.0,25.2,17.5,61.7,2019 Mid-Year
135,Afghanistan,24.5,4.3,14.8,18.8,17.1,28.9,2019 Mid-Year
136,Pakistan,18.6,4.0,11.6,16.5,13.8,36.1,2019 Mid-Year
1,Bermuda,147.8,85.7,117.5,146.6,152.5,78.2,2020 Mid-Year
2,Switzerland,125.7,51.2,89.4,124.9,118.6,114.8,2020 Mid-Year
3,Norway,96.8,32.6,65.5,89.6,96.8,83.4,2020 Mid-Year
4,Iceland,90.2,38.5,65.0,80.9,97.2,74.8,2020 Mid-Year
5,Japan,86.2,26.2,57.0,86.8,48.1,78.9,2020 Mid-Year
6,Denmark,85.0,33.1,59.7,65.8,95.7,101.3,2020 Mid-Year
7,Luxembourg,84.4,55.1,70.1,74.0,86.3,99.9,2020 Mid-Year
8,Bahamas,84.2,37.0,61.3,64.9,83.3,53.1,2020 Mid-Year
9,Israel,82.5,30.0,56.9,68.6,86.3,73.9,2020 Mid-Year
10,Singapore,81.1,61.3,71.5,69.2,58.0,82.6,2020 Mid-Year
11,Barbados,79.9,20.2,50.8,67.5,68.3,49.2,2020 Mid-Year
